2008,7,30,211,27,90,1008,5
2008,7,31,212,27,95,1006,5
2009,6,1,517,24,45,999,0
2009,6,2,518,26,41,997,2
2009,6,3,519,22,44,1001,3
2009,6,4,520,23,51,1001,4
2009,6,5,521,21,64,1000,5
2009,6,6,522,20,74,1004,3
2009,6,7,523,22,76,1007,4
2009,6,8,524,20,89,1009,5
2009,6,9,525,22,86,1004,5
2009,6,10,526,24,56,1001,0
2009,6,11,527,24,43,1000,0
2009,6,12,528,24,34,1001,0
2009,6,13,529,22,34,1006,0
2009,6,14,530,23,47,1007,2
2009,6,15,531,22,67,1009,3
2009,6,16,532,23,82,1009,4
2009,6,17,533,23,86,1009,5
2009,6,18,534,24,82,1008,4
2009,6,19,535,23,89,1002,5
2009,6,20,536,27,66,999,5
2009,6,21,537,23,71,999,0
2009,6,22,538,27,50,1000,0
2009,6,23,539,24,45,1002,0
2009,6,24,540,29,57,1001,0
2009,6,25,541,29,63,1002,2
2009,6,26,542,27,67,1004,3
2009,6,27,543,26,76,1003,4
2009,6,28,544,26,83,1001,5
2009,6,29,545,27,75,999,5
2009,6,30,546,26,74,1000,5
2009,7,1,547,24,70,1002,5
2009,7,2,548,24,55,1004,0
2009,7,3,549,24,60,1004,2
2009,7,4,550,26,52,1006,3
2009,7,5,551,26,71,1009,4
2009,7,6,552,24,85,1008,5
2009,7,7,553,26,80,1005,4
2009,7,8,554,23,81,1003,5
2009,7,9,555,23,81,999,5
2009,7,10,556,23,76,1006,4
2009,7,11,557,23,85,1004,5
2009,7,12,558,24,79,1003,5
2009,7,13,559,23,86,1005,5
2009,7,14,560,26,79,1001,5
2009,7,15,561,26,74,1005,2
2009,7,16,562,24,80,1004,3
2009,7,17,563,29,80,1000,4
2009,7,18,564,26,79,1000,5
2009,7,19,565,25,70,1005,4
2009,7,20,566,26,82,1003,5
2009,7,21,567,28,82,1002,5
2009,7,22,568,26,68,1002,2
2009,7,23,569,23,78,1001,3
2009,7,24,570,24,74,1002,4
2009,7,25,571,23,78,1005,5
2009,7,26,572,24,80,1006,5
2009,7,27,573,24,80,1005,4
2009,7,28,574,24,81,1004,5
2009,7,29,575,24,77,1007,3
2009,7,30,576,26,76,1008,4
2009,7,31,577,24,77,1009,5
2010,6,1,882,17,80,1016,0
2010,6,2,883,16,79,1017,0
2010,6,3,884,17,79,1018,0
2010,6,4,885,17,76,1017,0
2010,6,5,886,19,75,1015,0
2010,6,6,887,20,63,1014,0
2010,6,7,888,21,53,1014,2
2010,6,8,889,21,53,1014,3
2010,6,9,890,22,56,1013,4
2010,6,10,891,19,80,1012,5
2010,6,11,892,19,86,1008,5
2010,6,12,893,20,81,1008,0
2010,6,13,894,20,79,1007,0
2010,6,14,895,21,75,1006,0
2010,6,15,896,22,79,1004,2
2010,6,16,897,27,68,1003,3
2010,6,17,898,23,74,1003,4
2010,6,18,899,23,80,1002,5
2010,6,19,900,24,75,1004,5
2010,6,20,901,24,66,1006,0
2010,6,21,902,23,38,1007,0
2010,6,22,903,26,39,1005,0
2010,6,23,904,22,63,1008,0
2010,6,24,905,23,71,1008,0
2010,6,25,906,23,66,1008,0
2010,6,26,907,23,62,1006,0
2010,6,27,908,26,63,1005,0
2010,6,28,909,27,58,1004,2
2010,6,29,910,28,66,1004,3
2010,6,30,911,30,62,1002,4
2010,7,1,912,29,72,999,5
2010,7,2,913,26,83,998,0
2010,7,3,914,27,77,1000,0
2010,7,4,915,27,68,1000,0
2010,7,5,916,29,60,1000,2
2010,7,6,917,29,57,1001,3
2010,7,7,918,27,55,1005,4
2010,7,8,919,26,68,1007,5
2010,7,9,920,26,66,1006,4
2010,7,10,921,26,74,1005,5
2010,7,11,922,26,59,1004,0
2010,7,12,923,26,58,1007,0
2010,7,13,924,24,63,1008,0
2010,7,14,925,26,63,1009,2
2010,7,15,926,26,69,1009,3
2010,7,16,927,26,68,1006,4
2010,7,17,928,26,74,1008,5
2010,7,18,929,26,79,1006,5
2010,7,19,930,27,74,1008,3
2010,7,20,931,26,85,1006,4
2010,7,21,932,27,78,1006,5
2010,7,22,933,28,73,1009,4
2010,7,23,934,27,78,1010,5
2010,7,24,935,27,75,1012,0
2010,7,25,936,28,77,1012,0
2010,7,26,937,28,75,1012,0
2010,7,27,938,28,73,1008,0
2010,7,28,939,27,71,1002,0
2010,7,29,940,29,68,1000,0
2010,7,30,941,30,71,1001,0
2010,7,31,942,30,71,1001,0
2011,6,1,1247,23,46,1007,0
2011,6,2,1248,22,44,1010,0
2011,6,3,1249,22,59,1006,0
2011,6,4,1250,24,60,1006,0
2011,6,5,1251,21,75,1008,0
2011,6,6,1252,19,86,1006,0
2011,6,7,1253,23,67,1001,2
2011,6,8,1254,23,69,999,3
2011,6,9,1255,23,73,1004,4
2011,6,10,1256,21,67,1003,5
2011,6,11,1257,21,66,1005,0
2011,6,12,1258,24,61,1005,0
2011,6,13,1259,23,52,1008,0
2011,6,14,1260,23,50,1008,2
2011,6,15,1261,21,62,1006,3
2011,6,16,1262,22,63,1007,4
2011,6,17,1263,22,68,1008,5
2011,6,18,1264,22,71,1007,0
2011,6,19,1265,22,65,1008,2
2011,6,20,1266,23,62,1007,3
2011,6,21,1267,23,69,1007,4
2011,6,22,1268,26,76,1002,5
2011,6,23,1269,23,88,997,5
2011,6,24,1270,23,73,1004,3
2011,6,25,1271,22,74,1007,4
2011,6,26,1272,18,89,995,5
2011,6,27,1273,23,69,1001,5
2011,6,28,1274,23,75,1005,0
2011,6,29,1275,24,81,1005,2
2011,6,30,1276,27,79,1004,3
2011,7,1,1277,27,79,1003,4
2011,7,2,1278,28,82,999,5
2011,7,3,1279,23,92,999,5
2011,7,4,1280,26,70,1005,3
2011,7,5,1281,24,69,1003,4
2011,7,6,1282,22,82,999,5
2011,7,7,1283,23,85,998,5
2011,7,8,1284,26,71,1001,2
2011,7,9,1285,29,75,1005,3
2011,7,10,1286,26,76,1008,4
2011,7,11,1287,26,74,1008,5
2011,7,12,1288,23,86,1007,5
2011,7,13,1289,24,76,1006,0
2011,7,14,1290,24,75,1006,0
2011,7,15,1291,24,78,1007,2
2011,7,16,1292,24,79,1006,3
2011,7,17,1293,24,80,1004,4
2011,7,18,1294,24,87,1002,5
2011,7,19,1295,26,81,1000,4
2011,7,20,1296,27,75,1001,5
2011,7,21,1297,27,78,1003,0
2011,7,22,1298,27,77,1004,2
2011,7,23,1299,28,80,1005,3
2011,7,24,1300,29,82,1004,4
2011,7,25,1301,26,92,1002,5
2011,7,26,1302,28,79,1002,4
2011,7,27,1303,26,92,1004,5
2011,7,28,1304,26,82,1006,3
2011,7,29,1305,27,82,1006,4
2011,7,30,1306,27,87,1002,5
2011,7,31,1307,26,75,1004,0
2012,6,1,1612,20,71,1015,0
2012,6,2,1613,22,67,1013,0
2012,6,3,1614,22,68,1010,0
2012,6,4,1615,21,75,1009,2
2012,6,5,1616,22,75,1007,3
2012,6,6,1617,22,78,1004,4
2012,6,7,1618,23,73,1003,5
2012,6,8,1619,22,75,1001,5
2012,6,9,1620,23,75,1001,4
2012,6,10,1621,23,73,1001,5
2012,6,11,1622,22,68,1000,0
2012,6,12,1623,21,69,999,0
2012,6,13,1624,22,59,1002,0
2012,6,14,1625,21,85,1005,0
2012,6,15,1626,21,90,1006,0
2012,6,16,1627,24,69,1007,0
2012,6,17,1628,24,75,1008,0
2012,6,18,1629,23,78,1006,0
2012,6,19,1630,23,72,1002,0
2012,6,20,1631,24,75,1003,0
2012,6,21,1632,26,73,1005,0
2012,6,22,1633,24,72,1006,2
2012,6,23,1634,23,81,1005,3
2012,6,24,1635,24,64,1004,4
2012,6,25,1636,23,80,1005,5
2012,6,26,1637,24,71,1009,5
2012,6,27,1638,24,65,1011,4
2012,6,28,1639,23,77,1011,5
2012,6,29,1640,23,90,1003,5
2012,6,30,1641,24,78,1004,5
2012,7,1,1642,26,82,1004,0
2012,7,2,1643,24,88,1000,2
2012,7,3,1644,28,72,998,3
2012,7,4,1645,27,85,1001,4
2012,7,5,1646,23,92,1001,5
2012,7,6,1647,26,73,1002,3
2012,7,7,1648,26,74,1003,4
2012,7,8,1649,25,88,1003,5
2012,7,9,1650,24,94,1001,3
2012,7,10,1651,25,91,995,4
2012,7,11,1652,27,78,996,5
2012,7,12,1653,28,78,996,5
2012,7,13,1654,26,75,1000,4
2012,7,14,1655,24,81,1001,5
2012,7,15,1656,24,79,1003,5
2012,7,16,1657,26,79,1008,5
2012,7,17,1658,26,73,1009,4
2012,7,18,1659,26,86,1007,5
2012,7,19,1660,27,82,1006,0
2012,7,20,1661,28,83,1007,2
2012,7,21,1662,27,84,1006,3
2012,7,22,1663,27,90,1002,4
2012,7,23,1664,28,87,1005,5
2012,7,24,1665,27,90,1009,0
2012,7,25,1666,28,88,1011,2
2012,7,26,1667,27,86,1007,3
2012,7,27,1668,28,87,1007,4
2012,7,28,1669,28,88,1006,5
2012,7,29,1670,29,82,1002,4
2012,7,30,1671,28,81,1003,5
2012,7,31,1672,28,86,1005,0
2013,6,1,1977,18,82,1008,0
2013,6,2,1978,20,56,1008,0
2013,6,3,1979,22,64,1008,0
2013,6,4,1980,19,79,1013,2
2013,6,5,1981,19,91,1014,3
2013,6,6,1982,20,81,1013,4
2013,6,7,1983,21,81,1010,5
2013,6,8,1984,22,65,1008,2
2013,6,9,1985,22,52,1007,3
2013,6,10,1986,24,56,1007,4
2013,6,11,1987,18,77,1007,5
2013,6,12,1988,22,64,1010,2
2013,6,13,1989,23,59,1013,3
2013,6,14,1990,21,69,1013,4
2013,6,15,1991,21,83,1011,5
2013,6,16,1992,23,88,1007,0
2013,6,17,1993,27,84,999,0
2013,6,18,1994,23,91,997,2
2013,6,19,1995,24,68,1002,3
2013,6,20,1996,26,61,1006,4
2013,6,21,1997,26,52,1009,5
2013,6,22,1998,23,69,1008,5
2013,6,23,1999,22,79,1006,5
2013,6,24,2000,23,78,1005,4
2013,6,25,2001,22,83,1004,5
2013,6,26,2002,23,75,1002,4
2013,6,27,2003,22,86,1001,5
2013,6,28,2004,24,77,1004,0
2013,6,29,2005,24,75,1008,2
2013,6,30,2006,23,78,1009,3
2013,7,1,2007,22,91,1004,4
2013,7,2,2008,27,79,998,5
2013,7,3,2009,28,75,998,4
2013,7,4,2010,24,86,996,5
2013,7,5,2011,26,69,998,5
2013,7,6,2012,27,80,1003,2
2013,7,7,2013,26,83,1003,3
2013,7,8,2014,28,80,1002,4
2013,7,9,2015,27,83,1003,5
2013,7,10,2016,29,73,1002,4
2013,7,11,2017,30,73,1004,5
2013,7,12,2018,27,82,1006,5
2013,7,13,2019,26,93,1007,0
2013,7,14,2020,27,87,1007,0
2013,7,15,2021,27,85,1002,0
2013,7,16,2022,26,86,1001,0
2013,7,17,2023,27,77,1006,2
2013,7,18,2024,28,84,1005,3
2013,7,19,2025,27,84,1003,4
2013,7,20,2026,26,90,1003,5
2013,7,21,2027,24,94,1003,0
2013,7,22,2028,27,91,1003,0
2013,7,23,2029,27,89,1001,0
2013,7,24,2030,27,78,1001,0
2013,7,25,2031,30,69,1002,2
2013,7,26,2032,29,76,1003,3
2013,7,27,2033,29,85,1002,4
2013,7,28,2034,28,83,1001,5
2013,7,29,2035,29,79,1002,5
2013,7,30,2036,27,86,999,5
2013,7,31,2037,28,78,1001,0
2014,6,1,2342,19,76,1007,5
2014,6,2,2343,18,81,1005,5
2014,6,3,2344,20,72,1005,0
2014,6,4,2345,21,72,1006,2
2014,6,5,2346,22,71,1006,3
2014,6,6,2347,22,68,1005,4
2014,6,7,2348,23,65,1004,5
2014,6,8,2349,21,67,1006,4
2014,6,9,2350,20,76,1008,5
2014,6,10,2351,21,77,1009,4
2014,6,11,2352,21,77,1008,5
2014,6,12,2353,23,60,1006,0
2014,6,13,2354,23,52,1006,0
2014,6,14,2355,24,46,1007,2
2014,6,15,2356,26,51,1006,3
2014,6,16,2357,22,71,1005,4
2014,6,17,2358,22,78,1005,5
2014,6,18,2359,22,73,1005,3
2014,6,19,2360,23,79,1005,4
2014,6,20,2361,22,77,1005,5
2014,6,21,2362,22,78,1007,5
2014,6,22,2363,23,76,1008,5
2014,6,23,2364,24,70,1007,0
2014,6,24,2365,24,69,1006,2
2014,6,25,2366,23,78,1006,3
2014,6,26,2367,23,80,1006,4
2014,6,27,2368,26,68,1006,5
2014,6,28,2369,26,45,1005,0
2014,6,29,2370,27,49,1006,2
2014,6,30,2371,28,54,1007,3
2014,7,1,2372,27,63,1008,4
2014,7,2,2373,23,71,1006,5
2014,7,3,2374,24,63,1003,2
2014,7,4,2375,26,62,1006,3
2014,7,5,2376,24,68,1008,4
2014,7,6,2377,24,69,1006,5
2014,7,7,2378,24,65,1006,0
2014,7,8,2379,26,72,1005,0
2014,7,9,2380,28,61,1002,2
2014,7,10,2381,27,52,1001,3
2014,7,11,2382,28,57,1002,4
2014,7,12,2383,26,75,1002,5
2014,7,13,2384,26,64,1003,4
2014,7,14,2385,28,66,1005,5
2014,7,15,2386,26,71,1006,5
2014,7,16,2387,28,75,1006,0
2014,7,17,2388,28,76,1007,0
2014,7,18,2389,29,69,1009,0
2014,7,19,2390,30,67,1010,2
2014,7,20,2391,29,73,1009,3
2014,7,21,2392,27,83,1005,4
2014,7,22,2393,30,79,1004,5
2014,7,23,2394,26,88,1004,5
2014,7,24,2395,27,85,1003,5
2014,7,25,2396,23,90,999,5
2014,7,26,2397,26,69,1010,0
2014,7,27,2398,26,66,1011,2
2014,7,28,2399,26,69,1007,3
2014,7,29,2400,24,72,1007,4
2014,7,30,2401,26,83,1006,5
2014,7,31,2402,27,88,1007,5
2015,6,1,2707,21,71,1007,0
2015,6,2,2708,22,79,1007,2
2015,6,3,2709,23,37,1012,3
2015,6,4,2710,22,32,1009,4
2015,6,5,2711,22,50,1002,5
2015,6,6,2712,26,58,1004,0
2015,6,7,2713,21,76,1008,0
2015,6,8,2714,22,84,1006,0
2015,6,9,2715,21,85,1006,0
2015,6,10,2716,20,90,1004,2
2015,6,11,2717,24,64,1000,3
2015,6,12,2718,26,37,999,4
2015,6,13,2719,27,48,1001,5
2015,6,14,2720,24,51,1007,0
2015,6,15,2721,23,56,1008,0
2015,6,16,2722,24,60,1005,2
2015,6,17,2723,24,68,1003,3
2015,6,18,2724,23,68,1005,4
2015,6,19,2725,23,55,1007,5
2015,6,20,2726,24,58,1010,0
2015,6,21,2727,23,65,1010,2
2015,6,22,2728,24,70,1008,3
2015,6,23,2729,23,75,1010,4
2015,6,24,2730,23,79,1008,5
2015,6,25,2731,21,92,1001,5
2015,6,26,2732,23,83,1001,2
2015,6,27,2733,24,74,1006,3
2015,6,28,2734,24,74,1009,4
2015,6,29,2735,22,81,1006,5
2015,6,30,2736,22,71,1001,5
2015,7,1,2737,23,67,998,0
2015,7,2,2738,27,55,1001,2
2015,7,3,2739,24,58,1007,3
2015,7,4,2740,23,67,1010,4
2015,7,5,2741,24,72,1010,5
2015,7,6,2742,23,83,1010,5
2015,7,7,2743,24,71,1009,3
2015,7,8,2744,24,56,1011,4
2015,7,9,2745,23,76,1012,5
2015,7,10,2746,24,85,1012,5
2015,7,11,2747,27,74,1008,5
2015,7,12,2748,23,85,997,5
2015,7,13,2749,28,63,998,0
2015,7,14,2750,29,50,1003,0
2015,7,15,2751,27,65,1005,2
2015,7,16,2752,26,81,1005,3
2015,7,17,2753,27,72,1006,4
2015,7,18,2754,24,77,1007,5
2015,7,19,2755,23,81,1009,5
2015,7,20,2756,24,82,1008,5
2015,7,21,2757,27,80,1007,3
2015,7,22,2758,27,78,1005,4
2015,7,23,2759,28,81,1005,5
2015,7,24,2760,28,78,1003,0
2015,7,25,2761,29,75,1002,0
2015,7,26,2762,29,78,1005,0
2015,7,27,2763,29,80,1006,0
2015,7,28,2764,28,83,1005,2
2015,7,29,2765,31,69,1003,3
2015,7,30,2766,31,65,1004,4
2015,7,31,2767,27,78,1006,5
2016,6,1,3072,24,35,1009,3
2016,6,2,3073,21,45,1011,4
2016,6,3,3074,20,65,1009,5
2016,6,4,3075,18,68,1009,5
2016,6,5,3076,20,73,1012,4
2016,6,6,3077,21,64,1011,5
2016,6,7,3078,21,72,1011,0
2016,6,8,3079,23,76,1010,0
2016,6,9,3080,22,78,1010,0
2016,6,10,3081,20,87,1009,0
2016,6,11,3082,24,83,1008,2
2016,6,12,3083,24,69,1006,3
2016,6,13,3084,23,65,1003,4
2016,6,14,3085,22,79,999,5
2016,6,15,3086,21,82,1000,5
2016,6,16,3087,22,61,1002,0
2016,6,17,3088,26,55,1003,0
2016,6,18,3089,24,81,1007,0
2016,6,19,3090,24,78,1007,0
2016,6,20,3091,24,82,1005,0
2016,6,21,3092,23,89,1004,2
2016,6,22,3093,26,86,1004,3
2016,6,23,3094,22,94,1004,4
2016,6,24,3095,24,64,1004,5
2016,6,25,3096,26,42,1007,0
2016,6,26,3097,26,49,1009,0
2016,6,27,3098,25,67,1007,0
2016,6,28,3099,22,77,1009,2
2016,6,29,3100,24,84,1007,3
2016,6,30,3101,26,84,1006,4
2016,7,1,3102,24,77,1002,5
2016,7,2,3103,26,77,1005,0
2016,7,3,3104,26,80,1007,0
2016,7,4,3105,23,75,1007,2
2016,7,5,3106,24,77,1009,3
2016,7,6,3107,25,78,1013,4
2016,7,7,3108,26,85,1012,5
2016,7,8,3109,26,87,1009,0
2016,7,9,3110,26,83,1007,0
2016,7,10,3111,27,75,1005,2
2016,7,11,3112,27,75,1003,3
2016,7,12,3113,27,81,1001,4
2016,7,13,3114,28,79,1002,5
2016,7,14,3115,28,74,1004,4
2016,7,15,3116,22,89,1001,5
2016,7,16,3117,24,74,1001,2
2016,7,17,3118,26,74,1007,3
2016,7,18,3119,26,82,1008,4
2016,7,19,3120,26,84,1007,5
2016,7,20,3121,27,88,1003,5
2016,7,21,3122,29,79,1003,5
2016,7,22,3123,29,79,1003,0
2016,7,23,3124,30,75,1004,2
2016,7,24,3125,32,70,1006,3
2016,7,25,3126,30,75,1005,4
2016,7,26,3127,27,88,1003,5
2016,7,27,3128,28,74,1003,0
2016,7,28,3129,29,81,1003,2
2016,7,29,3130,30,76,1005,3
2016,7,30,3131,31,80,1008,4
2016,7,31,3132,30,84,1009,5
2017,6,1,3437,24,56,1002,4
2017,6,2,3438,21,44,1006,5
2017,6,3,3439,21,46,1010,3
2017,6,4,3440,20,51,1013,4
2017,6,5,3441,22,40,1014,5
2017,6,6,3442,18,84,1008,5
2017,6,7,3443,21,70,1009,0
2017,6,8,3444,23,59,1009,0
2017,6,9,3445,26,53,1006,2
2017,6,10,3446,23,36,1006,3
2017,6,11,3447,21,27,1010,4
2017,6,12,3448,22,29,1013,5
2017,6,13,3449,21,56,1014,0
2017,6,14,3450,22,69,1012,0
2017,6,15,3451,27,49,1009,0
2017,6,16,3452,28,47,1007,0
2017,6,17,3453,27,46,1008,2
2017,6,18,3454,24,64,1008,3
2017,6,19,3455,23,81,1006,4
2017,6,20,3456,24,86,1003,5
2017,6,21,3457,26,80,1005,3
2017,6,22,3458,24,79,1007,4
2017,6,23,3459,23,82,1005,5
2017,6,24,3460,24,88,1001,5
2017,6,25,3461,24,84,1003,5
2017,6,26,3462,24,74,1006,0
2017,6,27,3463,25,76,1008,0
2017,6,28,3464,26,80,1009,2
2017,6,29,3465,26,80,1009,3
2017,6,30,3466,24,84,1007,4
2017,7,1,3467,26,81,1005,5
2017,7,2,3468,26,92,1003,5
2017,7,3,3469,27,86,1004,0
2017,7,4,3470,27,86,1006,2
2017,7,5,3471,27,82,1008,3
2017,7,6,3472,28,89,1005,4
2017,7,7,3473,27,88,1001,5
2017,7,8,3474,28,86,1002,4
2017,7,9,3475,26,88,1001,5
2017,7,10,3476,29,79,999,2
2017,7,11,3477,30,75,1004,3
2017,7,12,3478,29,83,1006,4
2017,7,13,3479,30,79,1003,5
2017,7,14,3480,28,79,1004,4
2017,7,15,3481,26,89,1006,5
2017,7,16,3482,26,92,1008,5
2017,7,17,3483,28,87,1008,0
2017,7,18,3484,29,81,1008,0
2017,7,19,3485,30,79,1005,0
2017,7,20,3486,31,79,1003,0
2017,7,21,3487,31,72,1006,2
2017,7,22,3488,32,70,1007,3
2017,7,23,3489,32,76,1004,4
2017,7,24,3490,31,81,1002,5
2017,7,25,3491,29,70,1006,3
2017,7,26,3492,28,64,1005,4
2017,7,27,3493,28,88,1005,5
2017,7,28,3494,27,83,1009,5
2017,7,29,3495,27,70,1008,3
2017,7,30,3496,27,77,1005,4
2017,7,31,3497,27,94,1005,5
2018,6,1,3802,21,50,1015,0
2018,6,2,3803,21,62,1014,0
2018,6,3,3804,22,64,1011,0
2018,6,4,3805,22,73,1010,0
2018,6,5,3806,21,81,1009,0
2018,6,6,3807,23,71,1009,0
2018,6,7,3808,23,78,1010,2
2018,6,8,3809,23,73,1009,3
2018,6,9,3810,19,83,1006,4
2018,6,10,3811,21,77,1003,5
2018,6,11,3812,22,71,1001,3
2018,6,12,3813,23,71,1001,4
2018,6,13,3814,24,77,1001,5
2018,6,14,3815,22,79,1003,0
2018,6,15,3816,22,80,1008,0
2018,6,16,3817,21,83,1011,0
2018,6,17,3818,21,81,1009,0
2018,6,18,3819,21,86,1005,0
2018,6,19,3820,22,78,1003,0
2018,6,20,3821,24,76,1005,0
2018,6,21,3822,27,61,1006,0
2018,6,22,3823,27,50,1006,0
